Date,Invoice Number,Customer ID,Product ID,Units Sold,Gross,Sales Tax,Net,Net
10-Oct-17,Inv00559,Cus0203,Pro148,2,6.98,1.61,8.59,9.59
10-Oct-17,Inv00560,Cus0202,Pro151,21,57.75,13.28,71.03,72.03
10-Oct-17,Inv00561,Cus0208,Pro146,11,19.25,4.43,23.68,24.68
10-Oct-17,Inv00562,Cus0204,Pro152,11,16.39,3.77,20.16,21.16
10-Oct-17,Inv00563,Cus0206,Pro148,24,83.76,19.26,103.02,104.02
10-Oct-17,Inv00564,Cus0210,Pro148,18,62.82,14.45,77.27,78.27
10-Oct-17,Inv00565,Cus0202,Pro154,25,124.75,28.69,153.44,154.44
10-Oct-17,Inv00566,Cus0206,Pro152,26,38.74,8.91,47.65,48.65
10-Oct-17,Inv00567,Cus0209,Pro153,20,139.8,32.15,171.95,172.95
10-Oct-17,Inv00568,Cus0209,Pro154,20,99.8,22.95,122.75,123.75
10-Oct-17,Inv00569,Cus0200,Pro149,18,76.5,17.6,94.1,95.1
10-Oct-17,Inv00570,Cus0200,Pro150,11,57.75,13.28,71.03,72.03
10-Oct-17,Inv00571,Cus0205,Pro153,13,90.87,20.9,111.77,112.77
10-Oct-17,Inv00572,Cus0202,Pro154,23,114.77,26.4,141.17,142.17
10-Oct-17,Inv00573,Cus0200,Pro154,4,19.96,4.59,24.55,25.55
10-Oct-17,Inv00574,Cus0210,Pro146,16,28,6.44,34.44,35.44
10-Oct-17,Inv00575,Cus0209,Pro154,19,94.81,21.81,116.62,117.62
10-Oct-17,Inv00576,Cus0204,Pro147,25,43.75,10.06,53.81,54.81
10-Oct-17,Inv00577,Cus0208,Pro154,19,94.81,21.81,116.62,117.62
10-Oct-17,Inv00578,Cus0204,Pro147,11,19.25,4.43,23.68,24.68
10-Oct-17,Inv00579,Cus0207,Pro147,13,22.75,5.23,27.98,28.98
10-Oct-17,Inv00580,Cus0209,Pro154,23,114.77,26.4,141.17,142.17
10-Oct-17,Inv00581,Cus0203,Pro146,12,21,4.83,25.83,26.83
10-Oct-17,Inv00582,Cus0209,Pro149,24,102,23.46,125.46,126.46
10-Oct-17,Inv00583,Cus0202,Pro148,11,38.39,8.83,47.22,48.22
10-Oct-17,Inv00584,Cus0209,Pro150,11,57.75,13.28,71.03,72.03
10-Oct-17,Inv00585,Cus0201,Pro152,2,2.98,0.69,3.67,4.67
10-Oct-17,Inv00586,Cus0202,Pro145,13,51.87,11.93,63.8,64.8
10-Oct-17,Inv00587,Cus0209,Pro149,11,46.75,10.75,57.5,58.5
10-Oct-17,Inv00588,Cus0202,Pro154,22,109.78,25.25,135.03,136.03
10-Oct-17,Inv00589,Cus0205,Pro154,12,59.88,13.77,73.65,74.65
10-Oct-17,Inv00590,Cus0202,Pro149,10,42.5,9.78,52.28,53.28
10-Oct-17,Inv00591,Cus0207,Pro148,2,6.98,1.61,8.59,9.59
10-Oct-17,Inv00592,Cus0210,Pro147,27,47.25,10.87,58.12,59.12
10-Oct-17,Inv00593,Cus0207,Pro153,22,153.78,35.37,189.15,190.15
10-Oct-17,Inv00594,Cus0210,Pro149,16,68,15.64,83.64,84.64
10-Oct-17,Inv00595,Cus0207,Pro153,22,153.78,35.37,189.15,190.15
10-Oct-17,Inv00596,Cus0201,Pro151,14,38.5,8.86,47.36,48.36
10-Oct-17,Inv00597,Cus0207,Pro147,27,47.25,10.87,58.12,59.12
10-Oct-17,Inv00598,Cus0209,Pro147,10,17.5,4.03,21.53,22.53
11-Oct-17,Inv00599,Cus0200,Pro153,7,48.93,11.25,60.18,61.18
11-Oct-17,Inv00600,Cus0204,Pro154,6,29.94,6.89,36.83,37.83
11-Oct-17,Inv00601,Cus0208,Pro146,8,14,3.22,17.22,18.22
11-Oct-17,Inv00602,Cus0200,Pro154,16,79.84,18.36,98.2,99.2
11-Oct-17,Inv00603,Cus0205,Pro148,12,41.88,9.63,51.51,52.51
11-Oct-17,Inv00604,Cus0207,Pro148,9,31.41,7.22,38.63,39.63
11-Oct-17,Inv00605,Cus0204,Pro151,20,55,12.65,67.65,68.65
11-Oct-17,Inv00606,Cus0204,Pro151,12,33,7.59,40.59,41.59
11-Oct-17,Inv00607,Cus0204,Pro152,20,29.8,6.85,36.65,37.65
11-Oct-17,Inv00608,Cus0206,Pro152,24,35.76,8.22,43.98,44.98
11-Oct-17,Inv00609,Cus0209,Pro150,12,63,14.49,77.49,78.49
11-Oct-17,Inv00610,Cus0203,Pro145,10,39.9,9.18,49.08,50.08
11-Oct-17,Inv00611,Cus0200,Pro152,19,28.31,6.51,34.82,35.82
11-Oct-17,Inv00612,Cus0204,Pro147,21,36.75,8.45,45.2,46.2
11-Oct-17,Inv00613,Cus0210,Pro150,17,89.25,20.53,109.78,110.78
11-Oct-17,Inv00614,Cus0208,Pro151,27,74.25,17.08,91.33,92.33
11-Oct-17,Inv00615,Cus0200,Pro152,24,35.76,8.22,43.98,44.98
11-Oct-17,Inv00616,Cus0201,Pro151,11,30.25,6.96,37.21,38.21
11-Oct-17,Inv00617,Cus0203,Pro154,14,69.86,16.07,85.93,86.93
11-Oct-17,Inv00618,Cus0204,Pro154,8,39.92,9.18,49.1,50.1
11-Oct-17,Inv00619,Cus0201,Pro154,13,64.87,14.92,79.79,80.79
11-Oct-17,Inv00620,Cus0207,Pro151,7,19.25,4.43,23.68,24.68
11-Oct-17,Inv00621,Cus0210,Pro154,3,14.97,3.44,18.41,19.41
11-Oct-17,Inv00622,Cus0204,Pro154,23,114.77,26.4,141.17,142.17
11-Oct-17,Inv00623,Cus0200,Pro149,9,38.25,8.8,47.05,48.05
11-Oct-17,Inv00624,Cus0208,Pro154,19,94.81,21.81,116.62,117.62
11-Oct-17,Inv00625,Cus0205,Pro146,20,35,8.05,43.05,44.05
11-Oct-17,Inv00626,Cus0206,Pro147,6,10.5,2.42,12.92,13.92
11-Oct-17,Inv00627,Cus0208,Pro152,10,14.9,3.43,18.33,19.33
11-Oct-17,Inv00628,Cus0204,Pro150,9,47.25,10.87,58.12,59.12
11-Oct-17,Inv00629,Cus0204,Pro152,9,13.41,3.08,16.49,17.49
11-Oct-17,Inv00630,Cus0200,Pro150,17,89.25,20.53,109.78,110.78
11-Oct-17,Inv00631,Cus0203,Pro146,26,45.5,10.47,55.97,56.97
11-Oct-17,Inv00632,Cus0204,Pro154,22,109.78,25.25,135.03,136.03
11-Oct-17,Inv00633,Cus0210,Pro151,15,41.25,9.49,50.74,51.74
11-Oct-17,Inv00634,Cus0200,Pro151,18,49.5,11.39,60.89,61.89
11-Oct-17,Inv00635,Cus0208,Pro148,20,69.8,16.05,85.85,86.85
11-Oct-17,Inv00636,Cus0204,Pro154,8,39.92,9.18,49.1,50.1
11-Oct-17,Inv00637,Cus0201,Pro145,4,15.96,3.67,19.63,20.63
12-Oct-17,Inv00638,Cus0200,Pro147,9,15.75,3.62,19.37,20.37
12-Oct-17,Inv00639,Cus0207,Pro151,6,16.5,3.8,20.3,21.3
12-Oct-17,Inv00640,Cus0204,Pro146,16,28,6.44,34.44,35.44
12-Oct-17,Inv00641,Cus0206,Pro153,11,76.89,17.68,94.57,95.57
12-Oct-17,Inv00642,Cus0208,Pro152,7,10.43,2.4,12.83,13.83
12-Oct-17,Inv00643,Cus0203,Pro153,18,125.82,28.94,154.76,155.76
12-Oct-17,Inv00644,Cus0201,Pro147,23,40.25,9.26,49.51,50.51
12-Oct-17,Inv00645,Cus0203,Pro153,4,27.96,6.43,34.39,35.39
12-Oct-17,Inv00646,Cus0202,Pro147,24,42,9.66,51.66,52.66
12-Oct-17,Inv00647,Cus0204,Pro146,23,40.25,9.26,49.51,50.51
12-Oct-17,Inv00648,Cus0210,Pro152,17,25.33,5.83,31.16,32.16
12-Oct-17,Inv00649,Cus0203,Pro154,4,19.96,4.59,24.55,25.55
12-Oct-17,Inv00650,Cus0202,Pro148,11,38.39,8.83,47.22,48.22
12-Oct-17,Inv00651,Cus0200,Pro152,5,7.45,1.71,9.16,10.16
12-Oct-17,Inv00652,Cus0208,Pro150,21,110.25,25.36,135.61,136.61
12-Oct-17,Inv00653,Cus0200,Pro151,14,38.5,8.86,47.36,48.36
12-Oct-17,Inv00654,Cus0202,Pro148,27,94.23,21.67,115.9,116.9
12-Oct-17,Inv00655,Cus0201,Pro145,27,107.73,24.78,132.51,133.51
12-Oct-17,Inv00656,Cus0203,Pro150,6,31.5,7.25,38.75,39.75
12-Oct-17,Inv00657,Cus0210,Pro146,7,12.25,2.82,15.07,16.07
12-Oct-17,Inv00658,Cus0200,Pro154,21,104.79,24.1,128.89,129.89
12-Oct-17,Inv00659,Cus0208,Pro147,13,22.75,5.23,27.98,28.98
12-Oct-17,Inv00660,Cus0205,Pro153,17,118.83,27.33,146.16,147.16
12-Oct-17,Inv00661,Cus0207,Pro149,24,102,23.46,125.46,126.46
12-Oct-17,Inv00662,Cus0209,Pro145,12,47.88,11.01,58.89,59.89
12-Oct-17,Inv00663,Cus0202,Pro150,21,110.25,25.36,135.61,136.61
12-Oct-17,Inv00664,Cus0209,Pro147,12,21,4.83,25.83,26.83
12-Oct-17,Inv00665,Cus0208,Pro154,14,69.86,16.07,85.93,86.93
12-Oct-17,Inv00666,Cus0202,Pro153,24,167.76,38.58,206.34,207.34
12-Oct-17,Inv00667,Cus0205,Pro145,20,79.8,18.35,98.15,99.15
12-Oct-17,Inv00668,Cus0209,Pro145,13,51.87,11.93,63.8,64.8
12-Oct-17,Inv00669,Cus0200,Pro152,23,34.27,7.88,42.15,43.15
12-Oct-17,Inv00670,Cus0209,Pro146,4,7,1.61,8.61,9.61
12-Oct-17,Inv00671,Cus0203,Pro152,16,23.84,5.48,29.32,30.32
12-Oct-17,Inv00672,Cus0209,Pro148,4,13.96,3.21,17.17,18.17
12-Oct-17,Inv00673,Cus0206,Pro153,10,69.9,16.08,85.98,86.98
12-Oct-17,Inv00674,Cus0208,Pro145,10,39.9,9.18,49.08,50.08
12-Oct-17,Inv00675,Cus0201,Pro150,2,10.5,2.42,12.92,13.92
12-Oct-17,Inv00676,Cus0201,Pro145,10,39.9,9.18,49.08,50.08
12-Oct-17,Inv00677,Cus0209,Pro146,12,21,4.83,25.83,26.83
12-Oct-17,Inv00678,Cus0203,Pro145,13,51.87,11.93,63.8,64.8
12-Oct-17,Inv00679,Cus0204,Pro149,25,106.25,24.44,130.69,131.69
13-Oct-17,Inv00680,Cus0202,Pro145,26,103.74,23.86,127.6,128.6
13-Oct-17,Inv00681,Cus0208,Pro146,26,45.5,10.47,55.97,56.97
13-Oct-17,Inv00682,Cus0209,Pro151,7,19.25,4.43,23.68,24.68
13-Oct-17,Inv00683,Cus0210,Pro150,12,63,14.49,77.49,78.49
13-Oct-17,Inv00684,Cus0204,Pro152,21,31.29,7.2,38.49,39.49
13-Oct-17,Inv00685,Cus0202,Pro154,3,14.97,3.44,18.41,19.41
13-Oct-17,Inv00686,Cus0210,Pro149,6,25.5,5.87,31.37,32.37
13-Oct-17,Inv00687,Cus0210,Pro146,13,22.75,5.23,27.98,28.98
13-Oct-17,Inv00688,Cus0200,Pro145,16,63.84,14.68,78.52,79.52
13-Oct-17,Inv00689,Cus0201,Pro150,4,21,4.83,25.83,26.83
13-Oct-17,Inv00690,Cus0201,Pro150,24,126,28.98,154.98,155.98
13-Oct-17,Inv00691,Cus0210,Pro154,14,69.86,16.07,85.93,86.93
13-Oct-17,Inv00692,Cus0203,Pro154,3,14.97,3.44,18.41,19.41
13-Oct-17,Inv00693,Cus0201,Pro145,6,23.94,5.51,29.45,30.45
13-Oct-17,Inv00694,Cus0205,Pro154,4,19.96,4.59,24.55,25.55
13-Oct-17,Inv00695,Cus0201,Pro150,8,42,9.66,51.66,52.66
13-Oct-17,Inv00696,Cus0210,Pro148,27,94.23,21.67,115.9,116.9
13-Oct-17,Inv00697,Cus0205,Pro152,27,40.23,9.25,49.48,50.48
13-Oct-17,Inv00698,Cus0208,Pro153,20,139.8,32.15,171.95,172.95
13-Oct-17,Inv00699,Cus0210,Pro153,20,139.8,32.15,171.95,172.95
13-Oct-17,Inv00700,Cus0209,Pro148,17,59.33,13.65,72.98,73.98
13-Oct-17,Inv00701,Cus0201,Pro150,24,126,28.98,154.98,155.98
13-Oct-17,Inv00702,Cus0201,Pro151,23,63.25,14.55,77.8,78.8
13-Oct-17,Inv00703,Cus0200,Pro151,24,66,15.18,81.18,82.18
13-Oct-17,Inv00704,Cus0203,Pro147,4,7,1.61,8.61,9.61
13-Oct-17,Inv00705,Cus0202,Pro147,21,36.75,8.45,45.2,46.2
13-Oct-17,Inv00706,Cus0210,Pro154,18,89.82,20.66,110.48,111.48
13-Oct-17,Inv00707,Cus0209,Pro154,23,114.77,26.4,141.17,142.17
13-Oct-17,Inv00708,Cus0204,Pro153,27,188.73,43.41,232.14,233.14
13-Oct-17,Inv00709,Cus0203,Pro151,23,63.25,14.55,77.8,78.8
13-Oct-17,Inv00710,Cus0201,Pro151,2,5.5,1.27,6.77,7.77
13-Oct-17,Inv00711,Cus0207,Pro150,3,15.75,3.62,19.37,20.37
13-Oct-17,Inv00712,Cus0210,Pro146,10,17.5,4.03,21.53,22.53
13-Oct-17,Inv00713,Cus0200,Pro153,23,160.77,36.98,197.75,198.75
13-Oct-17,Inv00714,Cus0205,Pro149,17,72.25,16.62,88.87,89.87
13-Oct-17,Inv00715,Cus0208,Pro147,12,21,4.83,25.83,26.83
13-Oct-17,Inv00716,Cus0208,Pro149,3,12.75,2.93,15.68,16.68
13-Oct-17,Inv00717,Cus0202,Pro153,26,181.74,41.8,223.54,224.54
13-Oct-17,Inv00718,Cus0203,Pro145,25,99.75,22.94,122.69,123.69
13-Oct-17,Inv00719,Cus0202,Pro150,14,73.5,16.91,90.41,91.41
13-Oct-17,Inv00720,Cus0203,Pro152,17,25.33,5.83,31.16,32.16
14-Oct-17,Inv00721,Cus0208,Pro151,2,5.5,1.27,6.77,7.77
14-Oct-17,Inv00722,Cus0206,Pro151,18,49.5,11.39,60.89,61.89
14-Oct-17,Inv00723,Cus0207,Pro152,23,34.27,7.88,42.15,43.15
14-Oct-17,Inv00724,Cus0204,Pro145,24,95.76,22.02,117.78,118.78
14-Oct-17,Inv00725,Cus0209,Pro148,18,62.82,14.45,77.27,78.27
14-Oct-17,Inv00726,Cus0206,Pro150,15,78.75,18.11,96.86,97.86
14-Oct-17,Inv00727,Cus0207,Pro152,18,26.82,6.17,32.99,33.99
14-Oct-17,Inv00728,Cus0206,Pro149,2,8.5,1.96,10.46,11.46
14-Oct-17,Inv00729,Cus0209,Pro150,14,73.5,16.91,90.41,91.41
14-Oct-17,Inv00730,Cus0210,Pro145,17,67.83,15.6,83.43,84.43
14-Oct-17,Inv00731,Cus0209,Pro148,11,38.39,8.83,47.22,48.22
14-Oct-17,Inv00732,Cus0210,Pro147,19,33.25,7.65,40.9,41.9
14-Oct-17,Inv00733,Cus0210,Pro149,11,46.75,10.75,57.5,58.5
14-Oct-17,Inv00734,Cus0210,Pro147,15,26.25,6.04,32.29,33.29
14-Oct-17,Inv00735,Cus0201,Pro150,3,15.75,3.62,19.37,20.37
14-Oct-17,Inv00736,Cus0210,Pro154,26,129.74,29.84,159.58,160.58
14-Oct-17,Inv00737,Cus0210,Pro147,25,43.75,10.06,53.81,54.81
14-Oct-17,Inv00738,Cus0205,Pro153,8,55.92,12.86,68.78,69.78
14-Oct-17,Inv00739,Cus0205,Pro147,13,22.75,5.23,27.98,28.98
14-Oct-17,Inv00740,Cus0202,Pro148,26,90.74,20.87,111.61,112.61
14-Oct-17,Inv00741,Cus0201,Pro152,22,32.78,7.54,40.32,41.32
14-Oct-17,Inv00742,Cus0203,Pro154,5,24.95,5.74,30.69,31.69
14-Oct-17,Inv00743,Cus0209,Pro146,9,15.75,3.62,19.37,20.37
14-Oct-17,Inv00744,Cus0207,Pro150,17,89.25,20.53,109.78,110.78
14-Oct-17,Inv00745,Cus0207,Pro148,26,90.74,20.87,111.61,112.61
14-Oct-17,Inv00746,Cus0205,Pro151,5,13.75,3.16,16.91,17.91
14-Oct-17,Inv00747,Cus0204,Pro149,9,38.25,8.8,47.05,48.05
14-Oct-17,Inv00748,Cus0209,Pro146,26,45.5,10.47,55.97,56.97
14-Oct-17,Inv00749,Cus0205,Pro154,23,114.77,26.4,141.17,142.17
14-Oct-17,Inv00750,Cus0201,Pro146,15,26.25,6.04,32.29,33.29
14-Oct-17,Inv00751,Cus0207,Pro145,19,75.81,17.44,93.25,94.25
14-Oct-17,Inv00752,Cus0205,Pro145,14,55.86,12.85,68.71,69.71
14-Oct-17,Inv00753,Cus0200,Pro154,20,99.8,22.95,122.75,123.75
14-Oct-17,Inv00754,Cus0209,Pro150,16,84,19.32,103.32,104.32
14-Oct-17,Inv00755,Cus0204,Pro146,19,33.25,7.65,40.9,41.9
14-Oct-17,Inv00756,Cus0201,Pro152,9,13.41,3.08,16.49,17.49
14-Oct-17,Inv00757,Cus0208,Pro148,12,41.88,9.63,51.51,52.51
14-Oct-17,Inv00758,Cus0200,Pro154,27,134.73,30.99,165.72,166.72
14-Oct-17,Inv00759,Cus0203,Pro150,20,105,24.15,129.15,130.15
14-Oct-17,Inv00760,Cus0208,Pro150,11,57.75,13.28,71.03,72.03
14-Oct-17,Inv00761,Cus0210,Pro148,18,62.82,14.45,77.27,78.27
14-Oct-17,Inv00762,Cus0209,Pro146,18,31.5,7.25,38.75,39.75
14-Oct-17,Inv00763,Cus0203,Pro147,27,47.25,10.87,58.12,59.12
15-Oct-17,Inv00764,Cus0205,Pro152,11,16.39,3.77,20.16,21.16
15-Oct-17,Inv00765,Cus0200,Pro153,7,48.93,11.25,60.18,61.18
15-Oct-17,Inv00766,Cus0208,Pro145,3,11.97,2.75,14.72,15.72
15-Oct-17,Inv00767,Cus0204,Pro146,22,38.5,8.86,47.36,48.36
15-Oct-17,Inv00768,Cus0210,Pro153,17,118.83,27.33,146.16,147.16
15-Oct-17,Inv00769,Cus0200,Pro151,18,49.5,11.39,60.89,61.89
15-Oct-17,Inv00770,Cus0204,Pro145,3,11.97,2.75,14.72,15.72
15-Oct-17,Inv00771,Cus0206,Pro146,24,42,9.66,51.66,52.66
15-Oct-17,Inv00772,Cus0205,Pro149,22,93.5,21.51,115.01,116.01
15-Oct-17,Inv00773,Cus0209,Pro152,17,25.33,5.83,31.16,32.16
15-Oct-17,Inv00774,Cus0210,Pro153,9,62.91,14.47,77.38,78.38
15-Oct-17,Inv00775,Cus0206,Pro146,17,29.75,6.84,36.59,37.59
15-Oct-17,Inv00776,Cus0204,Pro147,11,19.25,4.43,23.68,24.68
15-Oct-17,Inv00777,Cus0207,Pro148,21,73.29,16.86,90.15,91.15
15-Oct-17,Inv00778,Cus0201,Pro153,13,90.87,20.9,111.77,112.77
15-Oct-17,Inv00779,Cus0200,Pro152,14,20.86,4.8,25.66,26.66
15-Oct-17,Inv00780,Cus0202,Pro148,16,55.84,12.84,68.68,69.68
15-Oct-17,Inv00781,Cus0207,Pro147,19,33.25,7.65,40.9,41.9
15-Oct-17,Inv00782,Cus0202,Pro150,21,110.25,25.36,135.61,136.61
15-Oct-17,Inv00783,Cus0209,Pro149,20,85,19.55,104.55,105.55
15-Oct-17,Inv00784,Cus0203,Pro149,15,63.75,14.66,78.41,79.41
15-Oct-17,Inv00785,Cus0205,Pro149,17,72.25,16.62,88.87,89.87
15-Oct-17,Inv00786,Cus0204,Pro153,17,118.83,27.33,146.16,147.16
15-Oct-17,Inv00787,Cus0203,Pro153,20,139.8,32.15,171.95,172.95
15-Oct-17,Inv00788,Cus0205,Pro149,7,29.75,6.84,36.59,37.59
15-Oct-17,Inv00789,Cus0204,Pro146,4,7,1.61,8.61,9.61
15-Oct-17,Inv00790,Cus0204,Pro147,5,8.75,2.01,10.76,11.76
15-Oct-17,Inv00791,Cus0207,Pro145,13,51.87,11.93,63.8,64.8
15-Oct-17,Inv00792,Cus0204,Pro153,2,13.98,3.22,17.2,18.2
15-Oct-17,Inv00793,Cus0202,Pro147,18,31.5,7.25,38.75,39.75
15-Oct-17,Inv00794,Cus0208,Pro151,18,49.5,11.39,60.89,61.89
15-Oct-17,Inv00795,Cus0209,Pro151,17,46.75,10.75,57.5,58.5
15-Oct-17,Inv00796,Cus0205,Pro151,8,22,5.06,27.06,28.06
15-Oct-17,Inv00797,Cus0205,Pro151,13,35.75,8.22,43.97,44.97
15-Oct-17,Inv00798,Cus0200,Pro154,3,14.97,3.44,18.41,19.41
15-Oct-17,Inv00799,Cus0210,Pro145,14,55.86,12.85,68.71,69.71
15-Oct-17,Inv00800,Cus0203,Pro147,25,43.75,10.06,53.81,54.81
15-Oct-17,Inv00801,Cus0208,Pro147,10,17.5,4.03,21.53,22.53
15-Oct-17,Inv00802,Cus0209,Pro150,8,42,9.66,51.66,52.66
15-Oct-17,Inv00803,Cus0206,Pro153,16,111.84,25.72,137.56,138.56
15-Oct-17,Inv00804,Cus0200,Pro153,26,181.74,41.8,223.54,224.54
15-Oct-17,Inv00805,Cus0205,Pro154,12,59.88,13.77,73.65,74.65
15-Oct-17,Inv00806,Cus0206,Pro151,16,44,10.12,54.12,55.12
15-Oct-17,Inv00807,Cus0205,Pro154,21,104.79,24.1,128.89,129.89
15-Oct-17,Inv00808,Cus0209,Pro148,22,76.78,17.66,94.44,95.44
15-Oct-17,Inv00809,Cus0200,Pro148,3,10.47,2.41,12.88,13.88
15-Oct-17,Inv00810,Cus0202,Pro146,6,10.5,2.42,12.92,13.92
15-Oct-17,Inv00811,Cus0200,Pro148,4,13.96,3.21,17.17,18.17
15-Oct-17,Inv00812,Cus0210,Pro151,18,49.5,11.39,60.89,61.89
15-Oct-17,Inv00813,Cus0200,Pro149,19,80.75,18.57,99.32,100.32
15-Oct-17,Inv00814,Cus0209,Pro148,23,80.27,18.46,98.73,99.73
16-Oct-17,Inv00815,Cus0208,Pro149,24,102,23.46,125.46,126.46
16-Oct-17,Inv00816,Cus0204,Pro153,16,111.84,25.72,137.56,138.56
16-Oct-17,Inv00817,Cus0204,Pro149,13,55.25,12.71,67.96,68.96
16-Oct-17,Inv00818,Cus0201,Pro147,25,43.75,10.06,53.81,54.81
16-Oct-17,Inv00819,Cus0209,Pro146,4,7,1.61,8.61,9.61
16-Oct-17,Inv00820,Cus0207,Pro148,23,80.27,18.46,98.73,99.73
16-Oct-17,Inv00821,Cus0201,Pro150,12,63,14.49,77.49,78.49
16-Oct-17,Inv00822,Cus0207,Pro147,9,15.75,3.62,19.37,20.37
16-Oct-17,Inv00823,Cus0200,Pro153,6,41.94,9.65,51.59,52.59
16-Oct-17,Inv00824,Cus0202,Pro153,8,55.92,12.86,68.78,69.78
16-Oct-17,Inv00825,Cus0201,Pro154,25,124.75,28.69,153.44,154.44
16-Oct-17,Inv00826,Cus0203,Pro147,7,12.25,2.82,15.07,16.07
16-Oct-17,Inv00827,Cus0206,Pro148,7,24.43,5.62,30.05,31.05
16-Oct-17,Inv00828,Cus0201,Pro148,14,48.86,11.24,60.1,61.1
16-Oct-17,Inv00829,Cus0204,Pro151,18,49.5,11.39,60.89,61.89
16-Oct-17,Inv00830,Cus0200,Pro154,8,39.92,9.18,49.1,50.1
16-Oct-17,Inv00831,Cus0205,Pro152,11,16.39,3.77,20.16,21.16
16-Oct-17,Inv00832,Cus0208,Pro145,19,75.81,17.44,93.25,94.25
16-Oct-17,Inv00833,Cus0201,Pro148,13,45.37,10.44,55.81,56.81
16-Oct-17,Inv00834,Cus0203,Pro148,2,6.98,1.61,8.59,9.59
16-Oct-17,Inv00835,Cus0203,Pro149,27,114.75,26.39,141.14,142.14
16-Oct-17,Inv00836,Cus0203,Pro152,8,11.92,2.74,14.66,15.66
16-Oct-17,Inv00837,Cus0204,Pro146,26,45.5,10.47,55.97,56.97
16-Oct-17,Inv00838,Cus0207,Pro154,25,124.75,28.69,153.44,154.44
16-Oct-17,Inv00839,Cus0208,Pro151,8,22,5.06,27.06,28.06
16-Oct-17,Inv00840,Cus0205,Pro148,21,73.29,16.86,90.15,91.15
16-Oct-17,Inv00841,Cus0209,Pro147,25,43.75,10.06,53.81,54.81
16-Oct-17,Inv00842,Cus0206,Pro149,19,80.75,18.57,99.32,100.32
16-Oct-17,Inv00843,Cus0206,Pro152,12,17.88,4.11,21.99,22.99
16-Oct-17,Inv00844,Cus0201,Pro147,26,45.5,10.47,55.97,56.97
16-Oct-17,Inv00845,Cus0204,Pro151,3,8.25,1.9,10.15,11.15
16-Oct-17,Inv00846,Cus0208,Pro152,13,19.37,4.46,23.83,24.83
16-Oct-17,Inv00847,Cus0203,Pro152,23,34.27,7.88,42.15,43.15
16-Oct-17,Inv00848,Cus0206,Pro150,27,141.75,32.6,174.35,175.35
16-Oct-17,Inv00849,Cus0205,Pro149,20,85,19.55,104.55,105.55
16-Oct-17,Inv00850,Cus0207,Pro148,16,55.84,12.84,68.68,69.68
16-Oct-17,Inv00851,Cus0201,Pro151,17,46.75,10.75,57.5,58.5
16-Oct-17,Inv00852,Cus0207,Pro147,22,38.5,8.86,47.36,48.36
16-Oct-17,Inv00853,Cus0208,Pro154,11,54.89,12.62,67.51,68.51
16-Oct-17,Inv00854,Cus0201,Pro150,27,141.75,32.6,174.35,175.35
16-Oct-17,Inv00855,Cus0202,Pro147,15,26.25,6.04,32.29,33.29
16-Oct-17,Inv00856,Cus0205,Pro147,11,19.25,4.43,23.68,24.68
16-Oct-17,Inv00857,Cus0200,Pro147,16,28,6.44,34.44,35.44
16-Oct-17,Inv00858,Cus0201,Pro149,22,93.5,21.51,115.01,116.01
16-Oct-17,Inv00859,Cus0210,Pro153,16,111.84,25.72,137.56,138.56
16-Oct-17,Inv00860,Cus0204,Pro150,7,36.75,8.45,45.2,46.2
16-Oct-17,Inv00861,Cus0203,Pro149,5,21.25,4.89,26.14,27.14
16-Oct-17,Inv00862,Cus0209,Pro145,24,95.76,22.02,117.78,118.78
16-Oct-17,Inv00863,Cus0208,Pro149,5,21.25,4.89,26.14,27.14
16-Oct-17,Inv00864,Cus0205,Pro148,6,20.94,4.82,25.76,26.76
17-Oct-17,Inv00865,Cus0201,Pro148,26,90.74,20.87,111.61,112.61
17-Oct-17,Inv00866,Cus0203,Pro145,12,47.88,11.01,58.89,59.89
17-Oct-17,Inv00867,Cus0210,Pro151,25,68.75,15.81,84.56,85.56
17-Oct-17,Inv00868,Cus0206,Pro152,23,34.27,7.88,42.15,43.15
17-Oct-17,Inv00869,Cus0207,Pro153,25,174.75,40.19,214.94,215.94
17-Oct-17,Inv00870,Cus0207,Pro149,7,29.75,6.84,36.59,37.59
17-Oct-17,Inv00871,Cus0209,Pro152,17,25.33,5.83,31.16,32.16
17-Oct-17,Inv00872,Cus0207,Pro146,7,12.25,2.82,15.07,16.07
17-Oct-17,Inv00873,Cus0209,Pro153,22,153.78,35.37,189.15,190.15
17-Oct-17,Inv00874,Cus0205,Pro145,14,55.86,12.85,68.71,69.71
17-Oct-17,Inv00875,Cus0209,Pro149,25,106.25,24.44,130.69,131.69
17-Oct-17,Inv00876,Cus0202,Pro145,14,55.86,12.85,68.71,69.71
17-Oct-17,Inv00877,Cus0208,Pro154,14,69.86,16.07,85.93,86.93
17-Oct-17,Inv00878,Cus0207,Pro150,22,115.5,26.57,142.07,143.07
17-Oct-17,Inv00879,Cus0202,Pro153,4,27.96,6.43,34.39,35.39
17-Oct-17,Inv00880,Cus0202,Pro150,11,57.75,13.28,71.03,72.03
17-Oct-17,Inv00881,Cus0202,Pro150,19,99.75,22.94,122.69,123.69
17-Oct-17,Inv00882,Cus0201,Pro154,22,109.78,25.25,135.03,136.03
17-Oct-17,Inv00883,Cus0203,Pro152,12,17.88,4.11,21.99,22.99
17-Oct-17,Inv00884,Cus0207,Pro154,18,89.82,20.66,110.48,111.48
